,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
318,abell2744_1211,3.9181,3.489480279,-30.39153611,41.29280074,f814w_w_f814w,1,73.0294,73.2797,-0.2503,25.2525073,-1.535511097,-1.367113033,1.21237534,3.596509799,1.157702665,1.113784771,0,0,0,0.006242589,0.002014223,0.000605689,-0.003432402,0.088901218,0.091666306,0.017508213,0.066953297,0.028916388,0.084233065,0,0,0,0.003432428,0.003562655,0.002299807,0.002521578,0.307432519,0.003424139,-0.000709089,0.340267639,15.65301856,0.087248301,15.59554215,-5.889170958,0.001206184,-9.76E-05,0,0,0.000274908,0.000345965,0.464687445,-1.78237285,11.34225463,0.002212761,0.004737536,0.114137978,-0.023636314,0.073758686,0.157917854,0.116559656,0.00349679,0.174293982,73,2863.629786,3823.53714,85.90889357,114.7061142,0
319,abell2744_1218,2.3191,3.441262022,-30.39157907,62.04674076,f606w_w_f814w,1,1.1344,0.7098,0.4246,25.13533804,-1.367395213,-2.363418568,0.645967359,2.381810028,2.039589707,0.375756057,0,0,0,-0.000762617,0.008144003,-0.020297963,0.055014391,0.059711276,0.041246736,0.010923402,0.027119387,0.040185816,0.010591121,0,0,0,0.003621298,0.002996961,0.003972369,0.007610033,0.396947482,-0.01053029,0.031579197,0.176558546,-3.563166162,4.005403889,-1.026984688,-7.681047967,-0.002741712,-0.001536368,0,0,0.000386281,0.000482114,0.448772048,-1.79463596,5.885284877,0.030065636,-0.015291191,-0.351009671,1.052639909,1.002187878,-0.509706372,1.109620911,0.033288627,1.124358096,39,7854.661465,3818.082308,235.639844,114.5424692,0
320,abell2744_1222,1.6017,3.462383726,-30.39152284,33.88173491,f606w_w_f814w,1,0.9531,0.5112,0.4419,26.15952274,0.205951242,-0.417781289,1.095832336,2.006740173,1.590769106,0.951572543,0,0,0,-0.039534236,0.008829485,-0.022072369,-0.015570797,0.059724347,0.081278,0.021251993,0.043319023,0.053198916,0.03378218,0,0,0,0.003641863,0.00248729,0.003452626,0.005285913,0.311425057,-0.030803302,-0.003370656,0.247165076,-61.21905236,7.077067601,-34.76591223,-47.19608845,-0.019501896,0.004276457,0,0,0.000312332,0.000350784,0.233557814,-1.943774645,8.23883588,0.013341435,0.021029626,-1.026776745,-0.112355189,0.444714506,0.700987541,1.032905694,0.030987171,0.830153313,52,5668.372334,3825.223584,170.05117,114.7567075,0
322,abell2744_1228,0.758,3.463591207,-30.39150693,25.89300827,f814w_w_f814w,1,1.757,2.2676,-0.5106,26.06147611,-1.798274031,-1.665649428,1.09438685,3.55161696,1,-1.259935288,0,0,0,-0.010741594,0.000383551,-0.007815204,0.013312281,0.129473752,0.119649352,0.026115671,0.067422047,3.52E-09,0.381056214,0,0,0,0.00649728,0.004440524,0.004222656,0.006547598,0.263768603,-0.009278399,0.006847916,0.264292844,-41.41973922,-16.82743677,-18.415884,10.34311751,-0.007197758,-0.000541903,0,0,0.000261057,0.000340078,0.535713617,-1.711643735,8.80976147,0.006352009,-0.006080815,-0.309279967,0.228263871,0.211733623,-0.202693822,0.384393668,0.01153181,0.293114163,56,5543.387149,3827.142784,166.3016145,114.8142835,0
326,abell2744_1251,1.8776,3.462623107,-30.39009169,73.85118743,f606w_w_f814w,1,1.0455,0.7593,0.2862,24.74625095,-2.775820748,-2.645054794,0.954494268,1.619472468,1.673237398,1.013081316,0,0,0,0.023474752,0.010924102,0.006843568,0.036070694,0.01672223,0.018792784,0.005848641,0.009079482,0.015383066,0.009028339,0,0,0,0.003289237,0.002113771,0.001686684,0.001971868,0.984044398,0.01515916,0.023497398,0.172815812,8.697251606,-1.006478749,3.217230352,2.363410659,0.005384391,-0.00051213,0,0,0.000274244,0.000344857,0.463048931,-1.783925735,5.760527058,0.001472023,-0.001649194,0.505305337,0.783246599,0.049067448,-0.054973128,0.932099093,0.027962973,0.073686221,40,5643.611896,3996.962072,169.3083569,119.9088622,0
327,abell2744_1260,1.5681,3.48452755,-30.39100849,22.21695392,f606w_w_f814w,1,0.8823,0.4044,0.4779,26.91022613,-1.855288706,-1.663367614,0.698099934,3.480877772,1.310486561,0.136447985,0,0,0,0.029931603,-0.007104272,0.00924988,0.007598753,0.161256133,0.146204129,0.029343266,0.097943276,0.062611042,0.087396942,0,0,0,0.009162679,0.007113085,0.008932008,0.015378276,0.334797815,0.019590742,0.00024724,0.192090314,-20.8487331,2.864857129,14.02672006,-23.73724734,-0.00205759,-0.017136402,0,0,0.000324725,0.00036107,0.214351272,-1.950472245,6.403010463,0.001090981,-0.014455784,0.65302472,0.008241349,0.03636604,-0.481859478,0.653076722,0.019592302,0.483229806,38,3376.277025,3886.919038,101.2883107,116.6075711,0
328,abell2744_1268,0.3536,3.496166704,-30.39094268,23.15019619,f814w_w_f814w,1,2.3579,2.5455,-0.1876,26.83446781,-1.911267675,-2.236172391,0.841007877,3.014585962,1.18719548,-0.306582699,0,0,0,-0.020539666,-0.009255747,-0.00737458,0.03274217,0.146765564,0.125557419,0.029761172,0.093296095,0.058147398,0.148457087,0,0,0,0.012130759,0.00847089,0.009115582,0.01155043,0.265488259,-0.013957123,0.011743212,0.182661916,-26.05109126,-8.087511193,5.04395651,13.6086891,-0.008940906,0.006981045,0,0,0.000260409,0.000343985,0.564463289,-1.680221838,6.08873054,0.000792037,-0.030254705,-0.465237442,0.391440387,0.026401245,-1.008490168,0.60800613,0.018240184,1.008835688,40,2171.509513,3894.622328,65.1452854,116.8386698,0
331,abell2744_1289,4.7558,3.464031811,-30.39034436,85.90790737,f814w_w_f814w,1,72.378,73.7017,-1.3237,25.11428033,-1.746941988,-1.610610597,1.22146119,1.180998734,2.82087313,-0.493419781,0,0,0,-0.011252526,0.009432908,0.001199896,-0.003261696,0.039710104,0.020419782,0.008625299,0.010216176,0.03698023,0.005424033,0,0,0,0.001429489,0.001546671,0.001384303,0.002484077,0.804846141,-0.005026315,0.003085606,0.275875323,-9.225132203,22.45540042,-7.893829444,-27.99488919,0.000596035,-0.002800954,0,0,0.00037327,0.000351538,-0.11901455,-1.983768288,9.195844109,-0.007426106,0.01578021,-0.167543831,0.102853539,-0.247536883,0.526007006,0.196595488,0.005897865,0.581341448,53,5497.793189,3966.653116,164.9337957,118.9995935,0
333,abell2744_1302,0.374,3.482624447,-30.39033875,22.21174956,f814w_w_f814w,1,2.1329,2.0589,0.074,26.87682062,-1.758778538,-1.834385862,1.41511226,1.647271947,1.45438725,-0.670647663,0,0,0,-0.002735654,-0.01226786,0.010816675,-0.002254375,0.145764514,0.138927916,0.042028027,0.072981773,0.084176783,0.07106536,0,0,0,0.009470515,0.007201094,0.008088721,0.010016637,0.295996023,0.004040511,-0.007261117,0.244721447,1.782169816,-25.14237073,-1.522840928,-14.24594976,-0.001613416,-0.005758922,0,0,0.000221154,0.000329523,0.819934749,-1.325417188,8.157381581,-0.017592839,-0.017274602,0.134683685,-0.242037243,-0.58642796,-0.575820078,0.276986863,0.008309606,0.821867699,51,3573.260823,3967.3072,107.1978247,119.019216,0
335,abell2744_1310,0.6697,3.483716608,-30.38997484,95.9259146,f606w_w_f814w,1,1.7529,2.1513,-0.3984,24.14662146,-3.170521472,-1.777349735,0.971968573,1.878915862,2.101953209,0.244808871,0,0,0,0.017882354,-0.001550862,0.002121703,0.01474408,0.013785353,0.005607668,0.002699314,0.005200104,0.009375338,0.00273944,0,0,0,0.000659524,0.000521797,0.000662261,0.001226882,0.640220213,0.010002029,0.006596609,0.221383931,31.40572918,2.951636855,-0.097663174,6.92054268,0.002231086,0.002684118,0,0,0.000316517,0.000354001,0.225732614,-1.946177766,7.379464351,0.005758623,-0.009698334,0.333400954,0.219886965,0.191954087,-0.323277784,0.399382616,0.011981478,0.375971937,48,3460.207118,4010.964796,103.8062135,120.3289439,0
336,abell2744_1313,1.3805,3.441439834,-30.39003061,34.9123219,f606w_w_f814w,1,0.7938,0.5507,0.2431,25.86945669,-2.013139749,-1.517074854,1.937521842,0.341615711,2.435528502,-0.666586744,0,0,0,0.027566776,0.013743543,-0.013673396,0.005327707,0.044784232,0.038470319,0.018704355,0.007343678,0.058262095,0.012451255,0,0,0,0.002810362,0.002611351,0.003350893,0.004332676,0.30954867,0.00694669,0.009535625,0.296012875,84.5350538,18.11425305,-65.91857265,76.85349456,0.003412895,0.002192469,0,0,0.00034583,0.000350975,0.030238477,-1.997676462,9.867095849,0.034293482,0.017951461,0.231556338,0.317854169,1.143116073,0.598382038,0.393255146,0.011797654,1.290261764,53,7836.310161,4003.90166,235.0893048,120.1170498,0
337,abell2744_1314,0.8763,3.478747257,-30.38984111,62.28869816,f814w_w_f814w,1,2.6875,3.9529,-1.2654,25.48793129,-2.17018978,-1.901403369,1.322275289,1.307718295,1.921850118,1.265200614,0,0,0,-0.00261544,0.008583243,-0.000301316,0.011711245,0.021974888,0.04575637,0.011395483,0.016192899,0.033639857,0.011963674,0,0,0,0.004459011,0.002233545,0.001826513,0.002451795,0.379069639,-0.001458378,0.010147244,0.261256604,-15.20191999,19.12180385,39.09799338,104.539645,-0.003772789,0.006779895,0,0,0.000363427,0.000379678,0.117190326,-1.92108373,8.708553482,-0.000855747,0.007019243,-0.048612587,0.338241465,-0.028524885,0.233974754,0.341716948,0.010251508,0.235707138,52,3974.588163,4027.053585,119.2376449,120.8116076,0
338,abell2744_1318,1.4135,3.469403275,-30.38976571,30.5930095,f606w_w_f814w,1,1.5909,1.9685,-0.3776,24.45976346,-2.306272629,-0.517816075,3.174011317,0.054757311,1.759792178,0.50204,0,0,0,0.008579562,-0.014648229,0.002912777,-0.006903411,0.089289037,0.003182591,0.097731737,0.008449548,0.097037305,0.020320146,0,0,0,0.004828457,0.00139258,0.003982059,0.006315508,0.602417929,0.005746169,-0.01077582,0.401648657,-919.1603752,-448.1572967,-304.8588713,-176.1914402,-0.010262181,-0.001810423,1,0,0.000380192,0.000350555,-0.1615255,-1.971961132,13.38828857,-7.94E-05,-0.018520638,0.191538976,-0.359193999,-0.002646149,-0.617354601,0.407071871,0.012212156,0.617360272,98,4941.793402,4036.117578,148.253802,121.0835273,0
340,abell2744_1327,1.083,3.476532971,-30.39008277,24.07274749,f814w_w_f814w,1,0.847,1.0618,-0.2148,27.22813937,-2.248919803,-1.341109366,0.64040172,2.509358002,2.561139516,-0.422641252,0,0,0,0.027833214,0.009427619,-0.025560341,-0.040483418,0.242990965,0.195185771,0.031933001,0.087089126,0.160448809,0.026783474,0,0,0,0.007893863,0.007360333,0.012069545,0.032761629,0.340824192,0.001136436,-0.0155279,0.196187347,-40.31381664,17.0521106,-5.859974598,-11.35037203,-0.00836416,-0.00347528,0,0,0.000285263,0.000345602,0.387032951,-1.848326833,6.539578229,0.052257119,0.034383137,0.03788121,-0.517596656,1.741903963,1.14610457,0.518981006,0.01556943,2.085134313,42,4203.79176,3998.065153,126.1137528,119.9419546,0
342,abell2744_1329,0.8786,3.485824793,-30.38961957,25.24055589,f606w_w_f814w,1,1.4179,2.0997,-0.6818,24.72313022,-2.275489462,-3.204014627,1.3127827,1.967728688,1.809516809,0.955332428,0,0,0,0.023023918,-0.005479831,-0.004665301,0.028456051,0.034563759,0.030837863,0.007277325,0.010788561,0.011566778,0.008694503,0,0,0,0.000998648,0.002188349,0.001352092,0.001017707,0.536044945,0.009179309,0.01148811,0.386568657,-102.0521215,5.462934973,-50.37989645,538.661792,-0.008771586,0.006937986,1,0,0.000537626,0.000308418,-1.165641559,-0.632234912,12.8856219,0.01850991,-0.022447772,0.305976957,0.382937,0.616997005,-0.748259061,0.490165936,0.014704978,0.969833453,72,3241.982743,4053.572659,97.2594823,121.6071798,0
344,abell2744_1333,0.8187,3.485088331,-30.38974946,26.67391713,f814w_w_f814w,1,1.1947,1.2445,-0.0498,26.1004877,-2.260514406,-1.063083291,0.864135061,5.176976738,2.618686959,-0.963001089,0,0,0,0.010827457,0.001808664,0.009687082,0.013648041,0.16458057,0.049645725,0.020595993,0.102493873,0.088884102,0.013538892,0,0,0,0.001710068,0.002356235,0.003280025,0.002601936,0.354450774,0.010257269,0.007728352,0.453360742,284.2635032,-321.0980384,300.7876649,-94.8736185,0.004727997,0.000217454,0,0,0.000397216,0.000352655,-0.237135868,-1.940924673,15.11202473,-0.009116894,-0.004111025,0.341908972,0.257611748,-0.303896471,-0.137034166,0.428095268,0.012842858,0.333363807,87,3318.216229,4037.995257,99.54648687,121.1398577,0
345,abell2744_1335,0.6377,3.456329336,-30.38970014,57.81484019,f606w_w_f814w,1,1.2661,1.3071,-0.041,24.83309534,-4.225729938,-2.613389804,0.592147312,5.669304334,1.58262103,0.090082265,0,0,0,0.028690595,-0.003868424,0.005270012,0.035026431,0.049310179,0.030988268,0.00358248,0.031115804,0.016079942,0.009105657,0,0,0,0.000727645,0.000906216,0.000826027,0.001050426,0.953189553,0.016980304,0.015579003,0.297530784,-15.86995454,-26.43193161,-24.87630818,52.12880142,-0.003480952,0.004078723,0,0,0.000278477,0.000346251,0.439806833,-1.805129918,9.917692815,0.006440279,-0.023315852,0.566010129,0.519300108,0.214675971,-0.777195054,0.768140657,0.02304422,0.806298905,70,6295.092094,4043.874907,188.8527628,121.3162472,0
346,abell2744_1340,2.6794,3.463618006,-30.389651,26.60357194,f606w_w_f814w,1,0.9955,0.4919,0.5036,25.86314161,-2.118790304,-1.480354034,1.055106111,1.303496082,2.114598597,0.077180302,0,0,0,0.00159159,0.028408407,0.02275362,-0.03962815,0.073820921,0.042382098,0.018005947,0.022649364,0.062703446,0.018394282,0,0,0,0.005630932,0.004299765,0.005726823,0.014234484,0.304144008,0.012172605,-0.005609871,0.164297796,6.135191097,9.438150023,-4.797426614,-4.670732917,-0.003012586,-0.000574666,0,0,0.000275375,0.000344286,0.451206309,-1.794747979,5.476593195,-0.033334635,0.062426686,0.405753505,-0.186995715,-1.111154493,2.080889527,0.446769856,0.013403096,2.358975526,41,5540.634114,4049.853023,166.2190234,121.4955907,0
349,abell2744_1351,0.8932,3.467795862,-30.38953356,46.56628368,f814w_w_f814w,1,1.513,2.0541,-0.5411,26.08491734,-1.370747049,-1.607247701,0.892443056,2.28138637,1.983922348,1.282727664,0,0,0,0.004459513,-0.00018249,-0.009684532,0.002300259,0.060592609,0.091471475,0.015151531,0.034691555,0.048483984,0.016567689,0,0,0,0.009159728,0.004585658,0.00340153,0.004469743,0.31577761,-0.002612509,0.001058885,0.218376561,2.896705246,-7.459270025,-22.11639601,-13.89502903,-0.001010885,-0.000468112,0,0,0.000293147,0.000346125,0.33443032,-1.886840554,7.27921869,0.016756554,-0.001423865,-0.087083648,0.035296155,0.558551815,-0.047462166,0.093964783,0.002818943,0.560564704,46,5108.180016,4063.970889,153.2454005,121.9191267,0
350,abell2744_1357,0.4502,3.475898008,-30.3893661,213.5374509,f814w_w_f814w,1,1.5323,1.4205,0.1118,23.90495809,-2.254027325,-1.48817657,0.687532643,5.040111322,1.509936521,0.059351978,0,0,0,0.008248557,0.000733,0.002882413,-0.02533153,0.014784143,0.017411395,0.002663075,0.014475246,0.006855754,0.005300863,0,0,0,0.000572239,0.000440857,0.000470598,0.000813284,1.2634603,0.005565485,-0.012299265,0.291369153,77.49109077,24.74502325,13.90678038,3.41309003,0.00323032,0.000716326,0,0,0.000298738,0.000349525,0.316250363,-1.898063741,9.712305109,-0.00019934,0.013765265,0.185516167,-0.409975493,-0.006644682,0.458842172,0.449995726,0.013499872,0.458890282,65,4269.515935,4084.067387,128.085478,122.5220216,0
355,abell2744_1386,4.5953,3.501089998,-30.38919072,46.67890678,f814w_w_f814w,1,4.9483,5.693,-0.7447,26.08678278,-1.790439739,-1.303462454,1.431280119,0.842806351,2.12537867,0.501029623,0,0,0,-0.013376008,0.004615134,-0.011244365,0.017295201,0.040322232,0.009308715,0.018413567,0.016504472,0.057529458,0.016305038,0,0,0,0.004311306,0.003104814,0.006543637,0.010169442,0.340869873,-0.012310186,0.010955167,0.213036906,17.64879056,10.24755863,-28.54049863,8.627948399,-0.003736851,0.007948685,0,0,0.000323692,0.000356219,0.192421778,-1.96171828,7.101230194,0.010178543,-0.001724899,-0.410339542,0.365172241,0.33928477,-0.057496644,0.549298921,0.016478968,0.3441221,45,1661.850358,4104.737219,49.85551075,123.1421166,0
360,abell2744_1402,0.4321,3.481065479,-30.38897606,20.4394663,f814w_w_f814w,1,1.7538,2.1185,-0.3647,26.2690665,-1.983775243,-1.212815951,1.018806579,3.800485776,1.76475866,-1.520110929,0,0,0,0.030143072,0.003722589,0.005037618,-0.033170672,0.164319924,0.250412957,0.051928203,0.141583405,0.113121802,0.035093067,0,0,0,0.008464681,0.004861189,0.003598244,0.0057147,0.326879043,0.017590345,-0.014724042,0.331875415,-30.04937749,40.01447664,12.20412264,-248.1740963,-0.00182643,-0.005329102,0,0,0.000310529,0.000401323,0.575949494,-1.547291478,11.06251382,0.007515109,0.022169219,0.58634482,-0.490801387,0.250503643,0.738973976,0.764647794,0.022939434,0.780278548,68,3734.620501,4130.842569,112.038615,123.9252771,0
362,abell2744_1408,0.6788,3.508080729,-30.38883022,27.20011562,f606w_w_f814w,1,1.1138,1.2375,-0.1237,25.7809948,-2.028397853,-2.149458558,0.675940567,2.724454252,1.383066989,0.436266416,0,0,0,0.031502488,0.008685062,0.012455877,0.023699803,0.042239247,0.035489211,0.008964932,0.023622777,0.021000175,0.023134822,0,0,0,0.003976077,0.002886132,0.003323174,0.005711348,0.401262721,0.021979183,0.016192433,0.160434953,-3.665490439,4.789364156,0.088737747,-1.367505732,-0.002141872,0.000891315,0,0,0.000292442,0.000353888,0.384449489,-1.850759077,5.347831757,-0.002932571,0.001177692,0.732639421,0.539747758,-0.097752378,0.039256408,0.909993496,0.027299805,0.105340367,36,938.2149851,4147.78961,28.14644955,124.4336883,0
365,abell2744_1417,2.8034,3.503860425,-30.38862879,60.63918876,f606w_w_f814w,1,1.3211,0.9456,0.3755,25.39672492,-2.172800978,-2.004859514,0.909743143,2.60211084,1.183328388,-1.388538022,0,0,0,0.041444212,0.012806464,0.002713146,0.011057657,0.029742143,0.039423826,0.009627355,0.025221726,0.018349378,0.051579167,0,0,0,0.00347005,0.003146566,0.003494184,0.004483964,0.867739265,0.022078679,0.011932061,0.201086691,-12.29460095,-2.715880643,-7.079498599,6.506742988,-0.004913882,-0.000593071,0,0,0.000286429,0.000350263,0.405845134,-1.833773727,6.702889712,0.016652387,0.013680867,0.735955965,0.397735353,0.555079583,0.456028913,0.836555194,0.025096656,0.718384098,44,1375.061036,4172.091323,41.25183108,125.1627397,0
367,abell2744_1428,0.4461,3.458974275,-30.38860784,26.46985981,f814w_w_f814w,1,2.6813,2.7921,-0.1108,26.41938517,-2.198761151,-2.18974461,1.20820683,2.442599573,1.535679646,1.502186867,0,0,0,-0.011485049,0.006498252,0.008162718,0.024382772,0.115695696,0.140927752,0.032006759,0.081433556,0.072110045,0.0505107,0,0,0,0.008602369,0.005614404,0.003823125,0.004545936,0.305765295,-0.001661166,0.015440512,0.277518472,-36.93798576,55.86223628,25.05754341,27.55149928,-0.010545198,0.010883521,0,0,0.000234179,0.00033384,0.724844056,-1.473007867,9.250615734,-0.017986601,-0.002444008,-0.055372186,0.514683721,-0.599553377,-0.081466939,0.517653756,0.015529613,0.605062901,62,6021.329071,4174.985094,180.6398721,125.2495528,0
369,abell2744_1435,0.3302,3.465640153,-30.38846472,22.33898134,f814w_w_f814w,1,1.7642,1.9564,-0.1922,25.39618213,-1.136299508,1.474425933,0.748929233,10.9433839,1.524831487,1.165247252,0,0,0,-0.018897685,-0.007957863,0.009020209,-0.004462546,0.203137193,0.146607454,0.025991634,0.229450946,0.05672207,0.03220878,0,0,0,0.001974553,0.002139074,0.002365468,0.002583121,0.295045698,-0.004938738,-0.006210205,0.513823,-710.8541181,-188.6138386,361.2205639,-283.0225242,-0.002320298,-0.006556671,0,0,0.000396471,0.000350268,-0.247398036,-1.936672405,17.12743332,-0.022979156,-0.009705522,-0.16462459,-0.207006826,-0.765971876,-0.323517402,0.264486449,0.007934593,0.831490483,87,5331.330059,4192.219464,159.9399018,125.7665839,0
371,abell2744_1442,0.3325,3.470814043,-30.38795828,36.13555589,f606w_w_f814w,1,2.1868,2.3353,-0.1485,25.01693423,-1.788268163,-0.87936022,0.92585962,4.227447903,1.690695263,-0.625448569,0,0,0,0.004077522,-0.001887557,-0.008755455,-0.016242053,0.051466615,0.054222054,0.008220978,0.034785082,0.020234114,0.01209496,0,0,0,0.001945916,0.001074047,0.001731773,0.001448323,0.353568979,-0.002338967,-0.009064805,0.345973513,-10.4857047,51.73292177,-88.2261935,-38.76752726,-0.002464335,-0.001678094,0,0,0.000311551,0.000350767,0.238810735,-1.940667989,11.53245045,0.015171943,0.005289691,-0.077965551,-0.302160154,0.505731443,0.176323046,0.312056703,0.009361701,0.535587629,76,4795.769872,4253.010294,143.8730962,127.5903088,0
372,abell2744_1445,0.4355,3.465311277,-30.38830395,27.4132294,f814w_w_f814w,1,1.8045,2.0793,-0.2748,25.94599486,-1.241097032,-1.679373402,1.100991822,3.461242611,1.69571261,-0.283125915,0,0,0,-0.016621577,0.001599424,-0.005855833,0.003789358,0.121440015,0.118893341,0.024347998,0.085856143,0.058493122,0.032779555,0,0,0,0.004824783,0.002880533,0.004593571,0.005110117,0.281222076,-0.011238705,0.002694391,0.337332316,5.132516512,1.687402477,-59.88656334,-40.68212522,-0.004475786,-0.004463359,0,0,0.000265947,0.000341178,0.50405699,-1.744541184,11.24441054,0.000472961,0.000504456,-0.374623501,0.08981303,0.015765365,0.01681521,0.385239079,0.011557172,0.023049903,67,5365.374288,4211.510457,160.9612286,126.3453137,0
373,abell2744_1446,0.4591,3.472107146,-30.3875572,37.60328692,f606w_w_f814w,1,2.5195,2.9746,-0.4551,24.351081,-2.107581361,-1.781645063,1.557616011,1.461622824,1.275648637,-1.064844449,0,0,0,0.002564741,-0.00259281,-0.000442028,-0.001950606,0.012572982,0.016179121,0.006644543,0.010786628,0.011443575,0.018644863,0,0,0,0.010126802,0.001095017,0.008984914,0.001127624,0.524200188,0.001061356,-0.002271708,0.366087782,57.48655217,-52.6017524,44.94983574,-137.4320445,0.001964748,-0.002710921,0,0,0.000312408,0.000350639,0.232555841,-1.9435941,12.20292606,0.001945412,-0.002913912,0.035378545,-0.075723613,0.064847069,-0.097130412,0.083580542,0.002507416,0.116788096,73,4661.917867,4301.140562,139.857536,129.0342169,0
