catalog,src_id,img_id,ra_deg,dec_deg,theta_x_arcsec,theta_y_arcsec,z,z_type,z_err,pos_err_arcsec,notes
Furtak2023,24897,24897.1,3.498469,-30.379861,-279.081442,72.894129,,unknown,,,from_vizier
Furtak2023,24898,24898.1,3.641627,-30.379886,165.523747,72.875090,,unknown,,,from_vizier
Furtak2023,24899,24899.1,3.547595,-30.379949,-126.509624,72.664985,,unknown,,,from_vizier
Furtak2023,24900,24900.1,3.526967,-30.379946,-190.573372,72.645095,,unknown,,,from_vizier
Furtak2023,24901,24901.1,3.519534,-30.379908,-213.659616,72.770227,,unknown,,,from_vizier
Furtak2023,24902,24902.1,3.626119,-30.379906,117.360864,72.821088,,unknown,,,from_vizier
Furtak2023,24903,24903.1,3.606974,-30.379865,57.902291,72.984823,,unknown,,,from_vizier
Furtak2023,24904,24904.1,3.550140,-30.379881,-118.607310,72.911549,,unknown,,,from_vizier
Furtak2023,24905,24905.1,3.617402,-30.380069,90.289339,72.244623,,unknown,,,from_vizier
Furtak2023,24906,24906.1,3.617394,-30.379985,90.262277,72.544867,,unknown,,,from_vizier
Furtak2023,24907,24907.1,3.617324,-30.379872,90.046243,72.953000,,unknown,,,from_vizier
Furtak2023,24908,24908.1,3.613348,-30.379982,77.699025,72.560208,,unknown,,,from_vizier
Furtak2023,24909,24909.1,3.599666,-30.379877,35.205130,72.945038,,unknown,,,from_vizier
Furtak2023,24910,24910.1,3.580341,-30.379868,-24.811181,72.977881,,unknown,,,from_vizier
Furtak2023,24911,24911.1,3.561569,-30.379945,-83.109797,72.691414,,unknown,,,from_vizier
Furtak2023,24912,24912.1,3.551598,-30.379845,-114.077643,73.042683,,unknown,,,from_vizier
Furtak2023,24913,24913.1,3.543538,-30.379867,-139.111390,72.953925,,unknown,,,from_vizier
Furtak2023,24914,24914.1,3.543268,-30.379883,-139.947101,72.898431,,unknown,,,from_vizier
Furtak2023,24915,24915.1,3.505361,-30.379830,-257.677354,73.022457,,unknown,,,from_vizier
Furtak2023,24916,24916.1,3.615352,-30.379845,83.922223,73.052056,,unknown,,,from_vizier
Furtak2023,24917,24917.1,3.614155,-30.379864,80.203040,72.985028,,unknown,,,from_vizier
Furtak2023,24918,24918.1,3.598842,-30.379845,32.647982,73.061283,,unknown,,,from_vizier
Furtak2023,24919,24919.1,3.597100,-30.379856,27.238224,73.021128,,unknown,,,from_vizier
Furtak2023,24920,24920.1,3.572068,-30.379864,-50.505521,72.990797,,unknown,,,from_vizier
Furtak2023,24921,24921.1,3.554734,-30.379846,-104.337857,73.042664,,unknown,,,from_vizier
Furtak2023,24922,24922.1,3.536130,-30.379835,-162.117921,73.061948,,unknown,,,from_vizier
Furtak2023,24923,24923.1,3.524498,-30.379856,-198.243001,72.966633,,unknown,,,from_vizier
Furtak2023,24924,24924.1,3.508259,-30.379845,-248.676988,72.974152,,unknown,,,from_vizier
Furtak2023,24925,24925.1,3.503601,-30.379838,-263.142151,72.988809,,unknown,,,from_vizier
Furtak2023,24926,24926.1,3.553972,-30.379906,-106.706672,72.825377,,unknown,,,from_vizier
Furtak2023,24927,24927.1,3.554069,-30.379879,-106.405172,72.921913,,unknown,,,from_vizier
Furtak2023,24928,24928.1,3.545232,-30.379875,-133.849064,72.928998,,unknown,,,from_vizier
Furtak2023,24929,24929.1,3.538767,-30.379856,-153.926474,72.987639,,unknown,,,from_vizier
Furtak2023,24930,24930.1,3.535930,-30.379832,-162.737242,73.070845,,unknown,,,from_vizier
Furtak2023,24931,24931.1,3.507524,-30.379837,-250.957303,73.001084,,unknown,,,from_vizier
Furtak2023,24932,24932.1,3.627337,-30.379831,121.144254,73.091450,,unknown,,,from_vizier
Furtak2023,24933,24933.1,3.569324,-30.379817,-59.025542,73.159261,,unknown,,,from_vizier
Furtak2023,24934,24934.1,3.608519,-30.379845,62.699294,73.057267,,unknown,,,from_vizier
Furtak2023,24935,24935.1,3.517764,-30.379787,-219.157533,73.202356,,unknown,,,from_vizier
Furtak2023,24936,24936.1,3.497565,-30.379878,-281.886943,72.829408,,unknown,,,from_vizier
Furtak2023,24937,24937.1,3.497692,-30.379837,-281.494888,72.976840,,unknown,,,from_vizier
Furtak2023,24938,24938.1,3.635601,-30.379807,146.807972,73.166952,,unknown,,,from_vizier
Furtak2023,24939,24939.1,3.616112,-30.379800,86.282370,73.214238,,unknown,,,from_vizier
Furtak2023,24940,24940.1,3.589395,-30.379801,3.307468,73.219438,,unknown,,,from_vizier
Furtak2023,24941,24941.1,3.544861,-30.379795,-135.001897,73.214747,,unknown,,,from_vizier
Furtak2023,24942,24942.1,3.544360,-30.379796,-136.556552,73.211974,,unknown,,,from_vizier
Furtak2023,24943,24943.1,3.529440,-30.380362,-182.893053,71.152298,,unknown,,,from_vizier
Furtak2023,24944,24944.1,3.529486,-30.380253,-182.750360,71.547480,,unknown,,,from_vizier
Furtak2023,24945,24945.1,3.529585,-30.380393,-182.443203,71.042746,,unknown,,,from_vizier
Furtak2023,24946,24946.1,3.529760,-30.380399,-181.899060,71.021520,,unknown,,,from_vizier
Furtak2023,24947,24947.1,3.529344,-30.380240,-183.192969,71.593065,,unknown,,,from_vizier
Furtak2023,24948,24948.1,3.529656,-30.380294,-182.221428,71.397841,,unknown,,,from_vizier
Furtak2023,24949,24949.1,3.529563,-30.380744,-182.511000,69.779249,,unknown,,,from_vizier
Furtak2023,24950,24950.1,3.529651,-30.380686,-182.237034,69.988048,,unknown,,,from_vizier
Furtak2023,24951,24951.1,3.529697,-30.380584,-182.094841,70.353592,,unknown,,,from_vizier
Furtak2023,24952,24952.1,3.529607,-30.380910,-182.373917,69.179255,,unknown,,,from_vizier
Furtak2023,24953,24953.1,3.529412,-30.380504,-182.980255,70.641813,,unknown,,,from_vizier
Furtak2023,24954,24954.1,3.528838,-30.380225,-184.763245,71.644464,,unknown,,,from_vizier
Furtak2023,24955,24955.1,3.529007,-30.380163,-184.236793,71.868215,,unknown,,,from_vizier
Furtak2023,24956,24956.1,3.529220,-30.380048,-183.577044,72.283025,,unknown,,,from_vizier
Furtak2023,24957,24957.1,3.529305,-30.380432,-183.312480,70.900679,,unknown,,,from_vizier
Furtak2023,24958,24958.1,3.529009,-30.379929,-184.230934,72.712353,,unknown,,,from_vizier
Furtak2023,24959,24959.1,3.529193,-30.379886,-183.660647,72.865488,,unknown,,,from_vizier
Furtak2023,24960,24960.1,3.528763,-30.380345,-184.994388,71.212390,,unknown,,,from_vizier
Furtak2023,24961,24961.1,3.528700,-30.380399,-185.190807,71.018272,,unknown,,,from_vizier
Furtak2023,24962,24962.1,3.529060,-30.379810,-184.075742,73.140410,,unknown,,,from_vizier
Furtak2023,24963,24963.1,3.509508,-30.379788,-244.797803,73.182177,,unknown,,,from_vizier
Furtak2023,24964,24964.1,3.631941,-30.379785,135.442277,73.252830,,unknown,,,from_vizier
Furtak2023,24965,24965.1,3.604491,-30.379818,50.190376,73.154229,,unknown,,,from_vizier
Furtak2023,24966,24966.1,3.595972,-30.379789,23.732393,73.263905,,unknown,,,from_vizier
Furtak2023,24967,24967.1,3.589937,-30.379826,4.990558,73.130896,,unknown,,,from_vizier
Furtak2023,24968,24968.1,3.550950,-30.379803,-116.090348,73.195831,,unknown,,,from_vizier
Furtak2023,24969,24969.1,3.535738,-30.380288,-163.334208,71.427964,,unknown,,,from_vizier
Furtak2023,24970,24970.1,3.535708,-30.379944,-163.427809,72.667419,,unknown,,,from_vizier
Furtak2023,24971,24971.1,3.535728,-30.380657,-163.363401,70.102494,,unknown,,,from_vizier
Furtak2023,24972,24972.1,3.535639,-30.380908,-163.640197,69.196268,,unknown,,,from_vizier
Furtak2023,24973,24973.1,3.505783,-30.379774,-256.364458,73.223657,,unknown,,,from_vizier
Furtak2023,24974,24974.1,3.629767,-30.379860,128.691538,72.984765,,unknown,,,from_vizier
Furtak2023,24975,24975.1,3.611898,-30.379768,73.195320,73.331206,,unknown,,,from_vizier
Furtak2023,24976,24976.1,3.576675,-30.379772,-36.197503,73.323717,,unknown,,,from_vizier
Furtak2023,24977,24977.1,3.531282,-30.379767,-177.172466,73.296741,,unknown,,,from_vizier
Furtak2023,24978,24978.1,3.519828,-30.379898,-212.745425,72.806287,,unknown,,,from_vizier
Furtak2023,24979,24979.1,3.519799,-30.379819,-212.835010,73.091496,,unknown,,,from_vizier
Furtak2023,24980,24980.1,3.501120,-30.379766,-270.847548,73.242103,,unknown,,,from_vizier
Furtak2023,24981,24981.1,3.627184,-30.379777,120.667371,73.286922,,unknown,,,from_vizier
Furtak2023,24982,24982.1,3.625263,-30.380184,114.702599,71.824274,,unknown,,,from_vizier
Furtak2023,24983,24983.1,3.625318,-30.380062,114.874005,72.263714,,unknown,,,from_vizier
Furtak2023,24984,24984.1,3.624780,-30.380042,113.203388,72.334277,,unknown,,,from_vizier
Furtak2023,24985,24985.1,3.624944,-30.379990,113.710636,72.520497,,unknown,,,from_vizier
Furtak2023,24986,24986.1,3.561292,-30.379808,-83.973125,73.185484,,unknown,,,from_vizier
Furtak2023,24987,24987.1,3.544561,-30.379763,-135.933958,73.329364,,unknown,,,from_vizier
Furtak2023,24988,24988.1,3.544180,-30.379765,-137.116935,73.323698,,unknown,,,from_vizier
Furtak2023,24989,24989.1,3.528486,-30.380597,-185.854766,70.305622,,unknown,,,from_vizier
Furtak2023,24990,24990.1,3.528516,-30.380487,-185.763139,70.701766,,unknown,,,from_vizier
Furtak2023,24991,24991.1,3.528312,-30.380654,-186.396725,70.100516,,unknown,,,from_vizier
Furtak2023,24992,24992.1,3.528449,-30.380285,-185.971119,71.428636,,unknown,,,from_vizier
Furtak2023,24993,24993.1,3.528328,-30.380118,-186.346373,72.031390,,unknown,,,from_vizier
Furtak2023,24994,24994.1,3.528142,-30.380718,-186.924321,69.869294,,unknown,,,from_vizier
Furtak2023,24995,24995.1,3.528104,-30.380541,-187.043097,70.506451,,unknown,,,from_vizier
Furtak2023,24996,24996.1,3.528343,-30.380500,-186.300972,70.655709,,unknown,,,from_vizier
Furtak2023,24997,24997.1,3.527706,-30.380397,-188.277440,71.022795,,unknown,,,from_vizier
Furtak2023,24998,24998.1,3.527894,-30.379798,-187.694591,73.182060,,unknown,,,from_vizier
Furtak2023,24999,24999.1,3.641770,-30.379806,165.968250,73.161753,,unknown,,,from_vizier
Furtak2023,25000,25000.1,3.503509,-30.379754,-263.428139,73.291309,,unknown,,,from_vizier
Furtak2023,25001,25001.1,3.577172,-30.379927,-34.653293,72.765752,,unknown,,,from_vizier
Furtak2023,25002,25002.1,3.577123,-30.379829,-34.804994,73.116768,,unknown,,,from_vizier
Furtak2023,25003,25003.1,3.577199,-30.380061,-34.570258,72.283335,,unknown,,,from_vizier
Furtak2023,25004,25004.1,3.576403,-30.379753,-37.043118,73.390612,,unknown,,,from_vizier
Furtak2023,25005,25005.1,3.570255,-30.379972,-56.136096,72.599075,,unknown,,,from_vizier
Furtak2023,25006,25006.1,3.570021,-30.379830,-56.861355,73.112355,,unknown,,,from_vizier
Furtak2023,25007,25007.1,3.520263,-30.379786,-211.395351,73.209958,,unknown,,,from_vizier
Furtak2023,25008,25008.1,3.639396,-30.379812,158.594783,73.143922,,unknown,,,from_vizier
Furtak2023,25009,25009.1,3.559889,-30.379733,-88.330452,73.455610,,unknown,,,from_vizier
Furtak2023,25010,25010.1,3.542227,-30.379824,-143.182372,73.108103,,unknown,,,from_vizier
Furtak2023,25011,25011.1,3.621154,-30.379721,101.940244,73.493836,,unknown,,,from_vizier
Furtak2023,25012,25012.1,3.580936,-30.379783,-22.964648,73.284035,,unknown,,,from_vizier
Furtak2023,25013,25013.1,3.546588,-30.379807,-129.636386,73.175997,,unknown,,,from_vizier
Furtak2023,25014,25014.1,3.641652,-30.379711,165.600380,73.504695,,unknown,,,from_vizier
Furtak2023,25015,25015.1,3.634746,-30.379786,144.152440,73.246389,,unknown,,,from_vizier
Furtak2023,25016,25016.1,3.634530,-30.379710,143.481746,73.517133,,unknown,,,from_vizier
Furtak2023,25017,25017.1,3.596601,-30.379747,25.686700,73.412430,,unknown,,,from_vizier
Furtak2023,25018,25018.1,3.576489,-30.379723,-36.773806,73.499663,,unknown,,,from_vizier
Furtak2023,25019,25019.1,3.511626,-30.379707,-238.219478,73.479277,,unknown,,,from_vizier
Furtak2023,25020,25020.1,3.630317,-30.379722,130.397824,73.481999,,unknown,,,from_vizier
Furtak2023,25021,25021.1,3.606088,-30.380166,55.151248,71.900584,,unknown,,,from_vizier
Furtak2023,25022,25022.1,3.606313,-30.380055,55.849201,72.302027,1.337500,unknown,,,from_vizier
Furtak2023,25023,25023.1,3.605823,-30.380490,54.328372,70.735424,,unknown,,,from_vizier
Furtak2023,25024,25024.1,3.590604,-30.379739,7.062946,73.444150,,unknown,,,from_vizier
Furtak2023,25025,25025.1,3.590504,-30.379738,6.750381,73.445446,,unknown,,,from_vizier
Furtak2023,25026,25026.1,3.590378,-30.379725,6.359074,73.492547,,unknown,,,from_vizier
Furtak2023,25027,25027.1,3.532871,-30.379873,-172.239073,72.917346,,unknown,,,from_vizier
Furtak2023,25028,25028.1,3.532896,-30.379786,-172.161822,73.230697,,unknown,,,from_vizier
Furtak2023,25029,25029.1,3.532276,-30.380054,-174.084880,72.267312,,unknown,,,from_vizier
Furtak2023,25030,25030.1,3.532476,-30.380145,-173.463375,71.939616,,unknown,,,from_vizier
Furtak2023,25031,25031.1,3.532833,-30.380119,-172.356952,72.034499,,unknown,,,from_vizier
Furtak2023,25032,25032.1,3.502194,-30.379736,-267.511842,73.353889,,unknown,,,from_vizier
Furtak2023,25033,25033.1,3.604401,-30.379703,49.910632,73.570151,,unknown,,,from_vizier
Furtak2023,25034,25034.1,3.557231,-30.379679,-96.585516,73.647391,,unknown,,,from_vizier
Furtak2023,25035,25035.1,3.534795,-30.379694,-166.262653,73.566971,,unknown,,,from_vizier
Furtak2023,25036,25036.1,3.616447,-30.380405,87.320819,71.036468,,unknown,,,from_vizier
Furtak2023,25037,25037.1,3.615922,-30.380520,85.690605,70.619942,,unknown,,,from_vizier
Furtak2023,25038,25038.1,3.616197,-30.380136,86.545953,72.005118,,unknown,,,from_vizier
Furtak2023,25039,25039.1,3.616443,-30.380076,87.309927,72.219788,,unknown,,,from_vizier
Furtak2023,25040,25040.1,3.582186,-30.379675,-19.081806,73.672402,,unknown,,,from_vizier
Furtak2023,25041,25041.1,3.552513,-30.379686,-111.235972,73.618196,,unknown,,,from_vizier
Furtak2023,25042,25042.1,3.550864,-30.379673,-116.356935,73.663517,,unknown,,,from_vizier
Furtak2023,25043,25043.1,3.548879,-30.379689,-122.522838,73.600777,,unknown,,,from_vizier
Furtak2023,25044,25044.1,3.545191,-30.379671,-133.977957,73.662954,,unknown,,,from_vizier
Furtak2023,25045,25045.1,3.541727,-30.379898,-144.735096,72.840109,,unknown,,,from_vizier
Furtak2023,25046,25046.1,3.541643,-30.379749,-144.996935,73.379427,,unknown,,,from_vizier
Furtak2023,25047,25047.1,3.541869,-30.379993,-144.291712,72.499458,,unknown,,,from_vizier
Furtak2023,25048,25048.1,3.536233,-30.379668,-161.796847,73.662945,,unknown,,,from_vizier
Furtak2023,25049,25049.1,3.504084,-30.379757,-261.640758,73.281910,,unknown,,,from_vizier
Furtak2023,25050,25050.1,3.504196,-30.379693,-261.294312,73.511968,,unknown,,,from_vizier
Furtak2023,25051,25051.1,3.633114,-30.379686,139.086797,73.607842,,unknown,,,from_vizier
Furtak2023,25052,25052.1,3.599069,-30.379672,33.352509,73.684394,,unknown,,,from_vizier
Furtak2023,25053,25053.1,3.592489,-30.379702,12.916612,73.575512,,unknown,,,from_vizier
Furtak2023,25054,25054.1,3.589634,-30.379730,4.048941,73.477161,,unknown,,,from_vizier
Furtak2023,25055,25055.1,3.589683,-30.379676,4.202944,73.668883,,unknown,,,from_vizier
Furtak2023,25056,25056.1,3.538842,-30.379692,-153.693683,73.578655,,unknown,,,from_vizier
Furtak2023,25057,25057.1,3.527467,-30.379671,-189.022012,73.636252,,unknown,,,from_vizier
Furtak2023,25058,25058.1,3.527485,-30.379908,-188.966825,72.785719,,unknown,,,from_vizier
Furtak2023,25059,25059.1,3.527241,-30.379728,-189.725261,73.431595,,unknown,,,from_vizier
Furtak2023,25060,25060.1,3.527676,-30.380007,-188.372323,72.426836,,unknown,,,from_vizier
Furtak2023,25061,25061.1,3.500940,-30.379703,-271.405149,73.470039,,unknown,,,from_vizier
Furtak2023,25062,25062.1,3.585780,-30.379736,-7.919674,73.453860,,unknown,,,from_vizier
Furtak2023,25063,25063.1,3.585583,-30.379735,-8.531496,73.458283,,unknown,,,from_vizier
Furtak2023,25064,25064.1,3.585877,-30.379811,-7.617659,73.183764,,unknown,,,from_vizier
Furtak2023,25065,25065.1,3.585762,-30.379841,-7.975434,73.075119,,unknown,,,from_vizier
Furtak2023,25066,25066.1,3.585439,-30.379669,-8.978011,73.696643,,unknown,,,from_vizier
Furtak2023,25067,25067.1,3.563187,-30.379712,-78.085168,73.530941,,unknown,,,from_vizier
Furtak2023,25068,25068.1,3.554833,-30.379666,-104.032725,73.692559,,unknown,,,from_vizier
Furtak2023,25069,25069.1,3.534638,-30.379681,-166.751518,73.611382,,unknown,,,from_vizier
Furtak2023,25070,25070.1,3.529211,-30.379736,-183.606376,73.405274,,unknown,,,from_vizier
Furtak2023,25071,25071.1,3.529265,-30.379726,-183.437833,73.442287,,unknown,,,from_vizier
Furtak2023,25072,25072.1,3.529343,-30.379862,-183.196327,72.951983,,unknown,,,from_vizier
Furtak2023,25073,25073.1,3.529224,-30.379650,-183.564592,73.715678,,unknown,,,from_vizier
Furtak2023,25074,25074.1,3.589129,-30.379736,2.480544,73.455868,,unknown,,,from_vizier
Furtak2023,25075,25075.1,3.582637,-30.379855,-17.680264,73.025003,,unknown,,,from_vizier
Furtak2023,25076,25076.1,3.582706,-30.379692,-17.467390,73.614106,,unknown,,,from_vizier
Furtak2023,25077,25077.1,3.570914,-30.379673,-54.089274,73.677871,,unknown,,,from_vizier
Furtak2023,25078,25078.1,3.537589,-30.379658,-157.587452,73.698584,,unknown,,,from_vizier
Furtak2023,25079,25079.1,3.527057,-30.379653,-190.294211,73.700874,,unknown,,,from_vizier
Furtak2023,25080,25080.1,3.519489,-30.379664,-213.798044,73.648573,,unknown,,,from_vizier
Furtak2023,25081,25081.1,3.517748,-30.380509,-219.204238,70.602502,,unknown,,,from_vizier
Furtak2023,25082,25082.1,3.517157,-30.380037,-221.039556,72.301476,,unknown,,,from_vizier
Furtak2023,25083,25083.1,3.617036,-30.379705,89.152190,73.553287,,unknown,,,from_vizier
Furtak2023,25084,25084.1,3.595776,-30.379849,23.126051,73.046835,,unknown,,,from_vizier
Furtak2023,25085,25085.1,3.595703,-30.379761,22.897036,73.365136,,unknown,,,from_vizier
Furtak2023,25086,25086.1,3.595727,-30.379660,22.973758,73.727146,,unknown,,,from_vizier
Furtak2023,25087,25087.1,3.595876,-30.379829,23.436783,73.117811,,unknown,,,from_vizier
Furtak2023,25088,25088.1,3.568089,-30.379654,-62.862135,73.744458,,unknown,,,from_vizier
Furtak2023,25089,25089.1,3.564538,-30.379658,-73.890263,73.725949,,unknown,,,from_vizier
Furtak2023,25090,25090.1,3.553067,-30.379637,-109.516885,73.794492,,unknown,,,from_vizier
Furtak2023,25091,25091.1,3.520112,-30.379628,-211.863238,73.779565,,unknown,,,from_vizier
Furtak2023,25092,25092.1,3.517435,-30.379615,-220.178020,73.822216,,unknown,,,from_vizier
Furtak2023,25093,25093.1,3.516617,-30.379623,-222.718937,73.789296,,unknown,,,from_vizier
Furtak2023,25094,25094.1,3.614034,-30.379653,79.829572,73.745523,,unknown,,,from_vizier
Furtak2023,25095,25095.1,3.629237,-30.379668,127.045878,73.674782,,unknown,,,from_vizier
Furtak2023,25096,25096.1,3.533245,-30.379617,-171.076636,73.840900,,unknown,,,from_vizier
Furtak2023,25097,25097.1,3.517920,-30.379609,-218.673445,73.841956,,unknown,,,from_vizier
Furtak2023,25098,25098.1,3.517006,-30.379592,-221.510329,73.901797,,unknown,,,from_vizier
Furtak2023,25099,25099.1,3.516073,-30.379607,-224.407632,73.848174,,unknown,,,from_vizier
Furtak2023,25100,25100.1,3.515200,-30.379602,-227.118712,73.861726,,unknown,,,from_vizier
Furtak2023,25101,25101.1,3.615282,-30.379678,83.706136,73.654039,,unknown,,,from_vizier
Furtak2023,25102,25102.1,3.611440,-30.379629,71.771452,73.832991,,unknown,,,from_vizier
Furtak2023,25103,25103.1,3.562449,-30.379764,-80.377723,73.343448,,unknown,,,from_vizier
Furtak2023,25104,25104.1,3.562562,-30.379665,-80.027323,73.700061,,unknown,,,from_vizier
Furtak2023,25105,25105.1,3.528973,-30.379587,-184.343746,73.943557,,unknown,,,from_vizier
Furtak2023,25106,25106.1,3.610979,-30.379711,70.341971,73.536047,,unknown,,,from_vizier
Furtak2023,25107,25107.1,3.603451,-30.379591,46.962760,73.974596,,unknown,,,from_vizier
Furtak2023,25108,25108.1,3.585999,-30.379598,-7.239217,73.951120,,unknown,,,from_vizier
Furtak2023,25109,25109.1,3.569993,-30.379609,-56.948627,73.906352,,unknown,,,from_vizier
Furtak2023,25110,25110.1,3.565160,-30.379618,-71.957660,73.871588,,unknown,,,from_vizier
Furtak2023,25111,25111.1,3.563937,-30.379713,-75.758612,73.530794,,unknown,,,from_vizier
Furtak2023,25112,25112.1,3.564030,-30.379625,-75.469432,73.847519,,unknown,,,from_vizier
Furtak2023,25113,25113.1,3.556739,-30.379651,-98.111613,73.748016,,unknown,,,from_vizier
Furtak2023,25114,25114.1,3.556726,-30.379591,-98.152566,73.961082,,unknown,,,from_vizier
Furtak2023,25115,25115.1,3.539625,-30.379597,-151.262975,73.921779,,unknown,,,from_vizier
Furtak2023,25116,25116.1,3.538411,-30.379853,-155.032960,72.997983,,unknown,,,from_vizier
Furtak2023,25117,25117.1,3.538129,-30.379668,-155.908770,73.663938,,unknown,,,from_vizier
Furtak2023,25118,25118.1,3.526151,-30.379651,-193.109517,73.708284,,unknown,,,from_vizier
Furtak2023,25119,25119.1,3.526037,-30.379589,-193.462710,73.930011,,unknown,,,from_vizier
Furtak2023,25120,25120.1,3.513166,-30.379586,-233.437889,73.915893,,unknown,,,from_vizier
Furtak2023,25121,25121.1,3.506048,-30.379569,-255.544245,73.962787,,unknown,,,from_vizier
Furtak2023,25122,25122.1,3.594942,-30.379724,20.534405,73.496276,,unknown,,,from_vizier
Furtak2023,25123,25123.1,3.576947,-30.379612,-35.351561,73.897294,,unknown,,,from_vizier
Furtak2023,25124,25124.1,3.507281,-30.379691,-251.712665,73.527219,,unknown,,,from_vizier
Furtak2023,25125,25125.1,3.507196,-30.379609,-251.978191,73.822926,,unknown,,,from_vizier
Furtak2023,25126,25126.1,3.627354,-30.379557,121.195346,74.078200,,unknown,,,from_vizier
Furtak2023,25127,25127.1,3.604216,-30.379564,49.337969,74.069593,,unknown,,,from_vizier
Furtak2023,25128,25128.1,3.570634,-30.379574,-54.958076,74.034182,,unknown,,,from_vizier
Furtak2023,25129,25129.1,3.511627,-30.379550,-238.217500,74.041724,,unknown,,,from_vizier
Furtak2023,25130,25130.1,3.509253,-30.379608,-245.587766,73.830526,,unknown,,,from_vizier
Furtak2023,25131,25131.1,3.509299,-30.379555,-245.447581,74.021975,,unknown,,,from_vizier
Furtak2023,25132,25132.1,3.502858,-30.379807,-265.449082,73.099801,,unknown,,,from_vizier
Furtak2023,25133,25133.1,3.502842,-30.379570,-265.501237,73.952343,,unknown,,,from_vizier
Furtak2023,25134,25134.1,3.580488,-30.379591,-24.354860,73.975852,,unknown,,,from_vizier
Furtak2023,25135,25135.1,3.556975,-30.379562,-97.378381,74.068134,,unknown,,,from_vizier
Furtak2023,25136,25136.1,3.533649,-30.379547,-169.821628,74.093838,,unknown,,,from_vizier
Furtak2023,25137,25137.1,3.570469,-30.379544,-55.472429,74.140128,,unknown,,,from_vizier
Furtak2023,25138,25138.1,3.545056,-30.379571,-134.396083,74.022389,,unknown,,,from_vizier
